,GameID,MatchID,Map,Team1ID,Team2ID,Team1,Team2,Winner,Team1_TotalRounds,Team2_TotalRounds,Team1_SideFirstHalf,Team2_SideFirstHalf,Team1_RoundsFirstHalf,Team1_RoundsSecondtHalf,Team1_RoundsOT,Team2_RoundsFirstHalf,Team2_RoundsSecondtHalf,Team2_RoundsOT,Team1_PistolWon,Team1_Eco,Team1_EcoWon,Team1_SemiEco,Team1_SemiEcoWon,Team1_SemiBuy,Team1_SemiBuyWon,Team1_FullBuy,Team1_FullBuyWon,Team2_PistolWon,Team2_Eco,Team2_EcoWon,Team2_SemiEco,Team2_SemiEcoWon,Team2_SemiBuy,Team2_SemiBuyWon,Team2_FullBuy,Team2_FullBuyWon
100,60593,61407,Haven,6461,6817,Akrew,ex-FLICKBAITERS,Akrew,14,12,defend,attack,9,3,2,3,9,0,2.0,2.0,2.0,1.0,0.0,8.0,4.0,15.0,8.0,0.0,4.0,0.0,1.0,0.0,6.0,3.0,15.0,9.0
101,60595,61408,Haven,6204,2348,Nemesis,VIRTUOSO,VIRTUOSO,6,13,attack,defend,5,1,0,7,6,0,0.0,4.0,0.0,2.0,1.0,2.0,0.0,11.0,5.0,2.0,2.0,2.0,0.0,0.0,5.0,4.0,12.0,7.0
102,60596,61408,Bind,6204,2348,Nemesis,VIRTUOSO,Nemesis,13,6,defend,attack,6,7,0,6,0,0,1.0,3.0,1.0,0.0,0.0,4.0,2.0,12.0,10.0,1.0,3.0,1.0,2.0,0.0,5.0,2.0,9.0,3.0
103,60597,61408,Ascent,6204,2348,Nemesis,VIRTUOSO,Nemesis,13,11,defend,attack,8,5,0,4,7,0,1.0,2.0,1.0,2.0,0.0,5.0,2.0,15.0,10.0,1.0,3.0,1.0,1.0,0.0,8.0,5.0,12.0,5.0
104,60586,61405,Ascent,6461,6204,Akrew,Nemesis,Akrew,13,8,defend,attack,8,5,0,4,4,0,1.0,3.0,1.0,1.0,0.0,4.0,2.0,13.0,10.0,1.0,3.0,1.0,0.0,0.0,8.0,3.0,10.0,4.0
105,60587,61405,Bind,6461,6204,Akrew,Nemesis,Akrew,13,7,attack,defend,6,7,0,6,1,0,2.0,2.0,2.0,1.0,1.0,6.0,4.0,11.0,6.0,0.0,4.0,0.0,1.0,0.0,5.0,3.0,10.0,4.0
106,60574,61401,Icebox,6461,6213,Akrew,Cloud9 Academy,Akrew,13,8,defend,attack,6,7,0,6,2,0,2.0,2.0,2.0,1.0,0.0,6.0,4.0,12.0,7.0,0.0,4.0,0.0,1.0,0.0,3.0,1.0,13.0,7.0
107,60575,61401,Haven,6461,6213,Akrew,Cloud9 Academy,Akrew,13,4,attack,defend,8,5,0,4,0,0,1.0,2.0,1.0,0.0,0.0,5.0,4.0,10.0,8.0,1.0,4.0,1.0,2.0,0.0,3.0,0.0,8.0,3.0
108,60580,61403,Icebox,6164,2348,Radiance,VIRTUOSO,Radiance,13,7,attack,defend,10,3,0,2,5,0,1.0,3.0,1.0,1.0,0.0,2.0,1.0,14.0,11.0,1.0,4.0,1.0,2.0,0.0,5.0,2.0,9.0,4.0
109,60581,61403,Bind,6164,2348,Radiance,VIRTUOSO,VIRTUOSO,10,13,defend,attack,4,6,0,8,5,0,2.0,2.0,2.0,2.0,0.0,9.0,3.0,10.0,5.0,0.0,4.0,0.0,2.0,1.0,2.0,1.0,15.0,11.0
110,60582,61403,Split,6164,2348,Radiance,VIRTUOSO,VIRTUOSO,8,13,defend,attack,7,1,0,5,8,0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,14.0,8.0,2.0,2.0,2.0,2.0,0.0,6.0,4.0,11.0,7.0
111,60562,61397,Bind,6164,6651,Radiance,ex-Limit,Radiance,13,2,attack,defend,10,3,0,2,0,0,2.0,2.0,2.0,0.0,0.0,4.0,4.0,9.0,7.0,0.0,4.0,0.0,2.0,1.0,3.0,0.0,6.0,1.0
112,60563,61397,Fracture,6164,6651,Radiance,ex-Limit,Radiance,13,10,defend,attack,9,4,0,3,7,0,1.0,3.0,1.0,2.0,1.0,5.0,3.0,13.0,8.0,1.0,3.0,2.0,2.0,0.0,9.0,4.0,9.0,4.0
113,60565,61398,Bind,2348,4647,VIRTUOSO,CoT,VIRTUOSO,13,7,defend,attack,10,3,0,2,5,0,1.0,3.0,2.0,2.0,0.0,3.0,2.0,12.0,9.0,1.0,2.0,1.0,4.0,0.0,5.0,3.0,9.0,3.0
114,60644,61398,Ascent,2348,4647,VIRTUOSO,CoT,VIRTUOSO,13,8,attack,defend,10,3,0,2,6,0,1.0,3.0,1.0,2.0,1.0,4.0,3.0,12.0,8.0,1.0,3.0,1.0,2.0,0.0,6.0,3.0,10.0,4.0
115,60567,61398,Breeze,2348,4647,VIRTUOSO,CoT,CoT,6,13,attack,defend,3,3,0,9,4,0,1.0,3.0,1.0,3.0,0.0,4.0,2.0,9.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,13.0,9.0
116,60559,61396,Haven,5832,6204,Zero MarksMen Black,Nemesis,Nemesis,12,14,attack,defend,8,4,0,4,8,2,0.0,4.0,0.0,2.0,1.0,3.0,2.0,17.0,9.0,2.0,4.0,2.0,2.0,0.0,3.0,1.0,17.0,11.0
117,60560,61396,Bind,5832,6204,Zero MarksMen Black,Nemesis,Zero MarksMen Black,13,7,defend,attack,6,7,0,6,1,0,2.0,2.0,2.0,1.0,1.0,4.0,3.0,13.0,7.0,0.0,3.0,0.0,2.0,0.0,4.0,2.0,11.0,5.0
118,60561,61396,Icebox,5832,6204,Zero MarksMen Black,Nemesis,Nemesis,10,13,defend,attack,6,4,0,6,7,0,0.0,4.0,0.0,1.0,0.0,3.0,2.0,15.0,8.0,2.0,2.0,2.0,1.0,1.0,6.0,4.0,14.0,6.0
119,60568,61399,Breeze,6045,6148,Lenny Time,Project A,Lenny Time,13,11,attack,defend,7,6,0,5,6,0,2.0,3.0,2.0,1.0,0.0,5.0,3.0,15.0,8.0,0.0,3.0,0.0,3.0,1.0,2.0,2.0,16.0,8.0
120,60569,61399,Icebox,6045,6148,Lenny Time,Project A,Project A,3,13,attack,defend,2,1,0,10,3,0,2.0,2.0,2.0,3.0,0.0,6.0,0.0,5.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,11.0,10.0
121,60570,61399,Ascent,6045,6148,Lenny Time,Project A,Project A,9,13,attack,defend,5,4,0,7,6,0,1.0,3.0,1.0,4.0,0.0,2.0,1.0,13.0,7.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,15.0,9.0
122,60553,61394,Breeze,6213,6992,Cloud9 Academy,CLB,Cloud9 Academy,13,4,attack,defend,9,4,0,3,1,0,2.0,2.0,2.0,0.0,0.0,4.0,3.0,11.0,8.0,0.0,3.0,0.0,2.0,1.0,8.0,2.0,4.0,1.0
123,60554,61394,Haven,6213,6992,Cloud9 Academy,CLB,Cloud9 Academy,13,10,defend,attack,8,5,0,4,6,0,2.0,2.0,2.0,2.0,0.0,7.0,5.0,12.0,6.0,0.0,2.0,0.0,1.0,0.0,9.0,3.0,11.0,7.0
124,60571,61400,Breeze,6817,6451,ex-FLICKBAITERS,Built By Gamers Academy,ex-FLICKBAITERS,13,11,attack,defend,7,6,0,5,6,0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,18.0,10.0,1.0,3.0,2.0,4.0,0.0,3.0,2.0,14.0,7.0
125,60572,61400,Icebox,6817,6451,ex-FLICKBAITERS,Built By Gamers Academy,ex-FLICKBAITERS,13,11,defend,attack,5,8,0,7,4,0,1.0,3.0,1.0,1.0,0.0,6.0,4.0,14.0,8.0,1.0,3.0,1.0,3.0,2.0,5.0,3.0,13.0,5.0
126,60550,61393,Ascent,6461,2378,Akrew,SUPER SQUAD,Akrew,13,4,defend,attack,11,2,0,1,3,0,1.0,3.0,1.0,0.0,0.0,3.0,3.0,11.0,9.0,1.0,3.0,1.0,2.0,0.0,6.0,2.0,6.0,1.0
127,60551,61393,Bind,6461,2378,Akrew,SUPER SQUAD,Akrew,13,6,attack,defend,9,4,0,3,3,0,1.0,2.0,1.0,2.0,0.0,4.0,3.0,11.0,9.0,1.0,3.0,1.0,2.0,0.0,3.0,1.0,11.0,4.0
128,60519,61372,Ascent,6148,6707,Project A,Gifted,Project A,13,5,attack,defend,8,5,0,4,1,0,2.0,2.0,2.0,0.0,0.0,6.0,4.0,10.0,7.0,0.0,5.0,0.0,1.0,0.0,4.0,0.0,8.0,5.0
129,60520,61372,Bind,6148,6707,Project A,Gifted,Project A,13,5,defend,attack,7,6,0,5,0,0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,12.0,9.0,1.0,3.0,1.0,3.0,0.0,4.0,2.0,8.0,2.0
130,60526,61377,Ascent,2139,4647,303 Esports,CoT,303 Esports,13,8,defend,attack,9,4,0,3,5,0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,14.0,9.0,1.0,3.0,1.0,3.0,0.0,4.0,2.0,11.0,5.0
131,60527,61377,Haven,2139,4647,303 Esports,CoT,CoT,7,13,attack,defend,5,2,0,7,6,0,0.0,4.0,0.0,0.0,0.0,7.0,3.0,9.0,4.0,2.0,2.0,2.0,1.0,0.0,5.0,3.0,12.0,8.0
132,60528,61377,Bind,2139,4647,303 Esports,CoT,CoT,3,13,attack,defend,3,0,0,9,4,0,1.0,3.0,1.0,3.0,0.0,4.0,1.0,6.0,1.0,1.0,3.0,1.0,0.0,0.0,4.0,4.0,9.0,8.0
133,60498,61357,Ascent,4529,6651,IlluZion,ex-Limit,IlluZion,13,10,defend,attack,6,7,0,6,4,0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,16.0,11.0,2.0,3.0,2.0,1.0,0.0,6.0,2.0,13.0,6.0
134,60499,61357,Split,4529,6651,IlluZion,ex-Limit,ex-Limit,10,13,attack,defend,5,5,0,7,6,0,1.0,4.0,1.0,0.0,0.0,7.0,4.0,12.0,5.0,1.0,3.0,1.0,2.0,0.0,5.0,3.0,13.0,9.0
135,60500,61357,Fracture,4529,6651,IlluZion,ex-Limit,ex-Limit,5,13,attack,defend,4,1,0,8,5,0,1.0,3.0,1.0,3.0,0.0,7.0,3.0,5.0,1.0,1.0,3.0,2.0,0.0,0.0,4.0,4.0,11.0,7.0
136,60505,61362,Icebox,2378,6991,SUPER SQUAD,Rose,SUPER SQUAD,13,3,attack,defend,9,4,0,3,0,0,2.0,2.0,2.0,0.0,0.0,7.0,6.0,7.0,5.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,7.0,3.0
137,60506,61362,Haven,2378,6991,SUPER SQUAD,Rose,SUPER SQUAD,13,5,defend,attack,10,3,0,2,3,0,2.0,2.0,2.0,0.0,0.0,6.0,3.0,10.0,8.0,0.0,3.0,0.0,0.0,0.0,9.0,3.0,6.0,2.0
138,60512,61367,Breeze,6990,3748,LFTval,Team Reckaroo,LFTval,13,11,attack,defend,6,7,0,6,5,0,1.0,2.0,1.0,2.0,1.0,6.0,3.0,14.0,8.0,1.0,3.0,1.0,1.0,0.0,5.0,1.0,15.0,9.0
139,60513,61367,Haven,6990,3748,LFTval,Team Reckaroo,Team Reckaroo,14,16,attack,defend,7,5,2,5,7,4,1.0,3.0,1.0,2.0,1.0,5.0,3.0,20.0,9.0,1.0,3.0,2.0,1.0,0.0,7.0,4.0,19.0,10.0
140,60514,61367,Bind,6990,3748,LFTval,Team Reckaroo,Team Reckaroo,7,13,defend,attack,5,2,0,7,6,0,1.0,3.0,1.0,3.0,0.0,2.0,1.0,12.0,5.0,1.0,3.0,1.0,0.0,0.0,4.0,3.0,13.0,9.0
141,60533,61382,Ascent,6992,6782,CLB,Up Next,CLB,13,8,attack,defend,6,7,0,6,2,0,1.0,3.0,1.0,0.0,0.0,8.0,5.0,10.0,7.0,1.0,3.0,1.0,1.0,0.0,7.0,2.0,10.0,5.0
142,60534,61382,Bind,6992,6782,CLB,Up Next,CLB,13,4,defend,attack,9,4,0,3,1,0,2.0,2.0,2.0,0.0,0.0,4.0,4.0,11.0,7.0,0.0,3.0,0.0,0.0,0.0,9.0,3.0,5.0,1.0
143,60540,61387,Ascent,6451,6912,Built By Gamers Academy,Bully Hunters,Built By Gamers Academy,13,10,defend,attack,8,5,0,4,6,0,2.0,2.0,2.0,2.0,0.0,5.0,2.0,14.0,9.0,0.0,5.0,1.0,1.0,1.0,3.0,1.0,14.0,7.0
144,60541,61387,Breeze,6451,6912,Built By Gamers Academy,Bully Hunters,Built By Gamers Academy,13,3,attack,defend,9,4,0,3,0,0,2.0,2.0,2.0,0.0,0.0,5.0,4.0,9.0,7.0,0.0,3.0,0.0,1.0,0.0,8.0,3.0,4.0,0.0
145,60547,61392,Ascent,6204,6989,Nemesis,Iconic,Nemesis,16,14,attack,defend,5,7,4,7,5,2,2.0,2.0,2.0,0.0,0.0,10.0,6.0,18.0,8.0,0.0,4.0,0.0,1.0,0.0,3.0,1.0,22.0,13.0
146,60548,61392,Breeze,6204,6989,Nemesis,Iconic,Nemesis,13,2,defend,attack,10,3,0,2,0,0,2.0,2.0,2.0,0.0,0.0,3.0,2.0,10.0,9.0,0.0,3.0,0.0,2.0,0.0,4.0,1.0,6.0,1.0
147,60496,61355,Haven,6461,4529,Akrew,IlluZion,Akrew,13,7,defend,attack,6,7,0,6,1,0,1.0,3.0,1.0,1.0,0.0,3.0,3.0,13.0,9.0,1.0,3.0,1.0,3.0,0.0,4.0,3.0,10.0,3.0
148,60503,61360,Breeze,6164,2378,Radiance,SUPER SQUAD,Radiance,13,7,defend,attack,7,6,0,5,2,0,1.0,2.0,1.0,1.0,0.0,6.0,5.0,11.0,7.0,1.0,4.0,1.0,2.0,0.0,1.0,0.0,13.0,6.0
149,60504,61361,Haven,6991,6388,Rose,ValorsGG,Rose,13,11,defend,attack,6,7,0,6,5,0,1.0,3.0,1.0,1.0,0.0,3.0,1.0,17.0,11.0,1.0,3.0,1.0,2.0,0.0,4.0,3.0,15.0,7.0
150,60517,61370,Haven,5444,6148,Bait Academy,Project A,Bait Academy,13,10,defend,attack,7,6,0,5,5,0,1.0,3.0,1.0,2.0,2.0,5.0,4.0,13.0,6.0,1.0,3.0,1.0,2.0,2.0,7.0,4.0,11.0,3.0
151,60524,61375,Split,6213,2139,Cloud9 Academy,303 Esports,Cloud9 Academy,13,6,defend,attack,8,5,0,4,2,0,0.0,3.0,0.0,2.0,2.0,3.0,1.0,11.0,10.0,2.0,3.0,2.0,3.0,0.0,6.0,3.0,7.0,1.0
152,60531,61380,Ascent,2348,6992,VIRTUOSO,CLB,VIRTUOSO,13,6,attack,defend,7,6,0,5,1,0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,12.0,9.0,1.0,3.0,1.0,2.0,2.0,8.0,2.0,6.0,1.0
153,60532,61381,Breeze,6782,6986,Up Next,Ex-Dallas Vendetta,Up Next,13,5,attack,defend,9,4,0,3,2,0,2.0,2.0,2.0,1.0,0.0,5.0,4.0,10.0,7.0,0.0,3.0,0.0,3.0,0.0,4.0,1.0,8.0,4.0
154,60545,61390,Icebox,6817,6204,ex-FLICKBAITERS,Nemesis,ex-FLICKBAITERS,13,6,attack,defend,9,4,0,3,3,0,2.0,2.0,2.0,1.0,0.0,5.0,3.0,11.0,8.0,0.0,3.0,0.0,2.0,0.0,3.0,2.0,11.0,4.0
155,60494,61353,Haven,6461,6679,Akrew,Disciples ,Akrew,13,7,defend,attack,7,6,0,5,2,0,1.0,3.0,1.0,0.0,0.0,4.0,3.0,13.0,9.0,1.0,4.0,1.0,3.0,0.0,4.0,2.0,9.0,4.0
156,60495,61354,Haven,4529,6651,IlluZion,ex-Limit,IlluZion,13,3,attack,defend,9,4,0,3,0,0,2.0,2.0,2.0,0.0,0.0,4.0,4.0,10.0,7.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,7.0,3.0
157,60501,61358,Icebox,6164,6991,Radiance,Rose,Radiance,13,4,attack,defend,9,4,0,3,1,0,2.0,2.0,2.0,0.0,0.0,4.0,4.0,11.0,7.0,0.0,4.0,0.0,1.0,1.0,6.0,2.0,6.0,1.0
158,60502,61359,Bind,2378,6388,SUPER SQUAD,ValorsGG,SUPER SQUAD,13,6,defend,attack,6,7,0,6,0,0,2.0,3.0,2.0,1.0,0.0,4.0,2.0,11.0,9.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,13.0,5.0
159,60515,61368,Breeze,5444,5457,Bait Academy,Valkyrie,Bait Academy,13,3,defend,attack,11,2,0,1,2,0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,11.0,11.0,1.0,3.0,1.0,0.0,0.0,7.0,1.0,6.0,1.0
160,60516,61369,Icebox,6148,6707,Project A,Gifted,Project A,13,9,attack,defend,7,6,0,5,4,0,0.0,4.0,1.0,1.0,0.0,3.0,3.0,14.0,9.0,2.0,2.0,2.0,3.0,0.0,5.0,3.0,12.0,4.0
161,60522,61373,Icebox,6213,6848,Cloud9 Academy,Hugh Jass Construction,Cloud9 Academy,13,9,defend,attack,7,6,0,5,4,0,1.0,3.0,1.0,1.0,0.0,4.0,2.0,14.0,10.0,1.0,3.0,1.0,1.0,1.0,6.0,1.0,12.0,6.0
162,60529,61378,Bind,2348,6782,VIRTUOSO,Up Next,VIRTUOSO,13,10,defend,attack,5,8,0,7,3,0,1.0,3.0,2.0,2.0,0.0,5.0,2.0,13.0,9.0,1.0,3.0,1.0,3.0,0.0,4.0,2.0,13.0,7.0
163,60530,61379,Ascent,6992,6986,CLB,Ex-Dallas Vendetta,CLB,13,6,attack,defend,8,5,0,4,2,0,0.0,4.0,2.0,0.0,0.0,2.0,2.0,13.0,9.0,2.0,3.0,2.0,2.0,0.0,6.0,2.0,8.0,2.0
164,60536,61383,Ascent,6451,5601,Built By Gamers Academy,Nightblood Gaming,Built By Gamers Academy,13,8,defend,attack,7,6,0,5,3,0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,15.0,11.0,2.0,2.0,2.0,2.0,1.0,8.0,2.0,9.0,3.0
165,60537,61384,Breeze,5832,6912,Zero MarksMen Black,Bully Hunters,Zero MarksMen Black,13,4,attack,defend,8,5,0,4,0,0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,11.0,8.0,0.0,4.0,1.0,3.0,1.0,3.0,0.0,7.0,2.0
166,60543,61388,Ascent,6817,6664,ex-FLICKBAITERS,Oni Fans,ex-FLICKBAITERS,13,9,attack,defend,8,5,0,4,5,0,1.0,3.0,1.0,1.0,0.0,3.0,2.0,15.0,10.0,1.0,3.0,1.0,5.0,2.0,4.0,2.0,10.0,4.0
167,60544,61389,Haven,6204,6989,Nemesis,Iconic,Nemesis,13,9,attack,defend,5,8,0,7,2,0,2.0,2.0,2.0,0.0,0.0,6.0,4.0,14.0,7.0,0.0,4.0,0.0,1.0,1.0,5.0,3.0,12.0,5.0
168,60613,61445,Ascent,5997,4829,FS Esports ,Team Valor,FS Esports ,14,13,attack,defend,5,7,2,7,5,1,1.0,3.0,1.0,3.0,2.0,3.0,1.0,18.0,10.0,1.0,4.0,2.0,2.0,0.0,4.0,4.0,17.0,7.0
169,60614,61445,Haven,5997,4829,FS Esports ,Team Valor,FS Esports ,13,7,defend,attack,10,3,0,2,5,0,2.0,2.0,2.0,1.0,0.0,7.0,4.0,10.0,7.0,0.0,3.0,0.0,1.0,0.0,6.0,1.0,10.0,6.0
170,60432,61250,Haven,6144,4455,The Mafia,Third Impact,The Mafia,13,11,defend,attack,6,7,0,6,5,0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,16.0,10.0,1.0,3.0,1.0,3.0,1.0,6.0,3.0,12.0,6.0
171,60433,61250,Icebox,6144,4455,The Mafia,Third Impact,Third Impact,7,13,attack,defend,7,0,0,5,8,0,0.0,4.0,0.0,3.0,1.0,3.0,1.0,10.0,5.0,2.0,2.0,2.0,2.0,0.0,6.0,3.0,10.0,8.0
172,60434,61250,Breeze,6144,4455,The Mafia,Third Impact,The Mafia,13,9,attack,defend,4,9,0,8,1,0,1.0,3.0,1.0,0.0,0.0,5.0,3.0,14.0,9.0,1.0,3.0,1.0,1.0,0.0,5.0,2.0,13.0,6.0
173,60420,61246,Split,6144,6213,The Mafia,Cloud9 Academy,The Mafia,13,4,defend,attack,8,5,0,4,0,0,2.0,2.0,2.0,0.0,0.0,7.0,6.0,8.0,5.0,0.0,4.0,0.0,1.0,0.0,5.0,2.0,7.0,2.0
174,60421,61246,Haven,6144,6213,The Mafia,Cloud9 Academy,The Mafia,15,13,attack,defend,6,6,3,6,6,1,1.0,3.0,1.0,1.0,0.0,5.0,3.0,19.0,11.0,1.0,3.0,1.0,1.0,0.0,5.0,3.0,19.0,9.0
175,60423,61247,Breeze,5444,4455,Bait Academy,Third Impact,Third Impact,7,13,attack,defend,7,0,0,5,8,0,0.0,4.0,1.0,2.0,0.0,2.0,0.0,12.0,6.0,2.0,2.0,2.0,1.0,0.0,5.0,3.0,12.0,8.0
176,60424,61247,Haven,5444,4455,Bait Academy,Third Impact,Bait Academy,13,10,defend,attack,8,5,0,4,6,0,0.0,3.0,0.0,2.0,0.0,5.0,3.0,13.0,10.0,2.0,2.0,2.0,3.0,0.0,7.0,3.0,11.0,5.0
177,60425,61247,Split,5444,4455,Bait Academy,Third Impact,Third Impact,11,13,defend,attack,9,2,0,3,10,0,1.0,3.0,1.0,1.0,0.0,5.0,2.0,15.0,8.0,1.0,3.0,1.0,2.0,0.0,7.0,4.0,12.0,8.0
178,60426,61248,Ascent,6817,5832,ex-FLICKBAITERS,Zero MarksMen Black,ex-FLICKBAITERS,13,5,attack,defend,8,5,0,4,1,0,2.0,2.0,2.0,0.0,0.0,9.0,7.0,7.0,4.0,0.0,3.0,0.0,3.0,2.0,6.0,1.0,6.0,2.0
179,60625,61248,Breeze,6817,5832,ex-FLICKBAITERS,Zero MarksMen Black,ex-FLICKBAITERS,13,9,attack,defend,8,5,0,4,5,0,1.0,3.0,1.0,2.0,0.0,3.0,3.0,14.0,9.0,1.0,2.0,1.0,3.0,0.0,5.0,2.0,12.0,6.0
180,60429,61249,Ascent,6451,6478,Built By Gamers Academy,ex-Serenity Black,Built By Gamers Academy,14,12,defend,attack,6,6,2,6,6,0,2.0,2.0,2.0,4.0,1.0,6.0,3.0,14.0,8.0,0.0,4.0,0.0,2.0,1.0,3.0,2.0,17.0,9.0
181,60430,61249,Icebox,6451,6478,Built By Gamers Academy,ex-Serenity Black,Built By Gamers Academy,13,7,attack,defend,10,3,0,2,5,0,2.0,2.0,2.0,2.0,0.0,4.0,3.0,12.0,8.0,0.0,3.0,0.0,3.0,0.0,4.0,2.0,10.0,5.0
182,60443,61290,Breeze,4330,6776,Fancy United Esports,The Meaps,Fancy United Esports,13,2,defend,attack,10,3,0,2,0,0,2.0,2.0,2.0,0.0,0.0,5.0,4.0,8.0,7.0,0.0,3.0,0.0,3.0,0.0,4.0,1.0,5.0,1.0
183,60444,61290,Haven,4330,6776,Fancy United Esports,The Meaps,Fancy United Esports,13,5,attack,defend,9,4,0,3,2,0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,12.0,10.0,1.0,5.0,1.0,2.0,0.0,5.0,1.0,6.0,3.0
184,60396,61238,Icebox,6144,6986,The Mafia,Ex-Dallas Vendetta,Ex-Dallas Vendetta,12,14,defend,attack,5,7,0,7,5,2,1.0,3.0,1.0,0.0,0.0,5.0,3.0,18.0,8.0,1.0,3.0,1.0,1.0,0.0,7.0,5.0,15.0,8.0
185,60397,61238,Ascent,6144,6986,The Mafia,Ex-Dallas Vendetta,The Mafia,13,4,attack,defend,8,5,0,4,0,0,2.0,2.0,2.0,0.0,0.0,3.0,2.0,12.0,9.0,0.0,4.0,0.0,4.0,1.0,0.0,0.0,9.0,3.0
186,60398,61238,Breeze,6144,6986,The Mafia,Ex-Dallas Vendetta,The Mafia,13,8,defend,attack,6,7,0,6,2,0,1.0,3.0,1.0,0.0,0.0,5.0,3.0,13.0,9.0,1.0,3.0,1.0,4.0,1.0,3.0,1.0,11.0,5.0
187,60402,61240,Breeze,5444,6859,Bait Academy,Aspyre,Bait Academy,13,3,attack,defend,9,4,0,3,0,0,2.0,2.0,2.0,0.0,0.0,5.0,5.0,9.0,6.0,0.0,3.0,0.0,3.0,0.0,4.0,1.0,6.0,2.0
188,60403,61240,Bind,5444,6859,Bait Academy,Aspyre,Bait Academy,13,6,defend,attack,8,5,0,4,2,0,1.0,3.0,1.0,1.0,0.0,3.0,2.0,12.0,10.0,1.0,3.0,2.0,1.0,1.0,7.0,2.0,8.0,1.0
189,60405,61241,Breeze,2348,4455,VIRTUOSO,Third Impact,VIRTUOSO,13,11,attack,defend,3,10,0,9,2,0,2.0,2.0,2.0,2.0,0.0,6.0,3.0,14.0,8.0,0.0,4.0,0.0,1.0,0.0,3.0,1.0,16.0,10.0
190,60406,61241,Haven,2348,4455,VIRTUOSO,Third Impact,Third Impact,8,13,defend,attack,4,4,0,8,5,0,1.0,3.0,1.0,2.0,1.0,7.0,3.0,9.0,3.0,1.0,3.0,1.0,1.0,0.0,5.0,4.0,12.0,8.0
191,60407,61241,Split,2348,4455,VIRTUOSO,Third Impact,Third Impact,13,15,defend,attack,6,6,1,6,6,3,1.0,2.0,1.0,2.0,0.0,9.0,7.0,15.0,5.0,1.0,4.0,1.0,1.0,0.0,2.0,1.0,21.0,13.0
192,60408,61242,Breeze,6817,6388,ex-FLICKBAITERS,ValorsGG,ValorsGG,11,13,attack,defend,7,4,0,5,8,0,2.0,2.0,2.0,1.0,0.0,7.0,4.0,14.0,5.0,0.0,4.0,0.0,2.0,1.0,2.0,0.0,16.0,12.0
193,60409,61242,Split,6817,6388,ex-FLICKBAITERS,ValorsGG,ex-FLICKBAITERS,13,6,defend,attack,8,5,0,4,2,0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,14.0,10.0,2.0,5.0,2.0,3.0,1.0,4.0,0.0,7.0,3.0
194,60410,61242,Icebox,6817,6388,ex-FLICKBAITERS,ValorsGG,ex-FLICKBAITERS,13,4,defend,attack,10,3,0,2,2,0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,11.0,8.0,1.0,2.0,1.0,2.0,0.0,8.0,2.0,5.0,1.0
195,60414,61244,Haven,6451,6417,Built By Gamers Academy,Fluid Gaming,Built By Gamers Academy,14,12,defend,attack,6,6,2,6,6,0,1.0,3.0,1.0,1.0,0.0,6.0,4.0,16.0,9.0,1.0,3.0,1.0,2.0,0.0,4.0,2.0,17.0,9.0
196,60415,61244,Breeze,6451,6417,Built By Gamers Academy,Fluid Gaming,Built By Gamers Academy,13,8,defend,attack,5,8,0,7,1,0,1.0,3.0,1.0,1.0,0.0,3.0,1.0,14.0,11.0,1.0,3.0,1.0,2.0,0.0,3.0,1.0,13.0,6.0
197,60417,61245,Haven,6478,6045,ex-Serenity Black,Lenny Time,ex-Serenity Black,13,11,attack,defend,8,5,0,4,7,0,2.0,2.0,2.0,3.0,1.0,6.0,4.0,13.0,6.0,0.0,3.0,0.0,3.0,0.0,4.0,2.0,14.0,9.0
198,60418,61245,Ascent,6478,6045,ex-Serenity Black,Lenny Time,ex-Serenity Black,16,14,defend,attack,8,4,4,4,8,2,1.0,4.0,1.0,2.0,1.0,2.0,1.0,22.0,13.0,1.0,3.0,2.0,3.0,0.0,4.0,2.0,20.0,10.0
199,60481,61337,Ascent,6144,6388,The Mafia,ValorsGG,The Mafia,13,5,defend,attack,10,3,0,2,3,0,2.0,2.0,2.0,1.0,0.0,4.0,2.0,11.0,9.0,0.0,3.0,0.0,2.0,0.0,5.0,2.0,8.0,3.0
200,60487,61343,Bind,6213,2139,Cloud9 Academy,303 Esports,Cloud9 Academy,13,4,defend,attack,9,4,0,3,1,0,1.0,3.0,1.0,0.0,0.0,4.0,3.0,10.0,9.0,1.0,4.0,1.0,1.0,0.0,4.0,1.0,8.0,2.0
